split,texts,labels,binary_negative
train,Xiaomi sử dụng chíp của Texas Instruments nên dùng cho IP rất ok,POS,0
train,Mi note hiện bên TQ vẫn đang cháy hàng thường xuyên b à,POS,0
train,"Không thích dùng android chứ không thì mình cũng dùng Mi note rồi , thích thiết kế , hiệu năng và đặc biệt là giá của xiaomi , cũng đang dùng mấy sản phẩm của Xiaomi như sạc dự phòng , tai nghe , rất tuyệt",POS,0
train,"Có cái này tiện hẳn luôn , thích nhất là nhiệt độ khi sạc , mát mẻ chứ không như mấy loại khác , đồ xiaomi rẻ nhưng chất",POS,0
train,"hi mình vừa lấy 1 em 10400 giá 320k ở Hoàng Hà , hàng chính hãng xịn , dùng cho em IP 5c thấy ổn , nói chung là hài lòng .",POS,0
train,"Sạc dự phòng của xiaomi đảm bảo đc những tiêu chuẩn khắt khe của apple bởi sử dụng linh kiện có chất lượng cao từ những nhà sản hàng đầu như LG , Samsung , Panasonic ( sanyo ) cùng với chip của Texas nên bạn có thể hoàn toàn yên tâm , chính vì vậy sạc xiaomi rất được ưa chuộng",POS,0
train,"Càng ngày em ấy càng hoàn thiện , phê thiệt",POS,0
train,"E suốt ngày sạc bằng sạc Ipad , rất tốt",POS,0
train,"Máy này mà render phim HD dựng bằng Premiere , After Effect ... chắc sướng phải biết ! Mơ 1 cái !",POS,0
train,"màn hình lên đến 18.4 inh + cấu hình khủng như vậy thì quá ổn rồi , , , quá hợp với gamer ... . . đúng là nhà thiết kế hiểu được a / e gamer ... . thanhk ... .",POS,0
train,Muốn sở hữu một con Surface book quá . Đẹp quá đi thôi . Mình đang nghĩ mình phải tiết kiệm bao lâu đây . hic hic .,POS,0
train,"Đã nghịch ngợm thử con này và phải nói là đỉnh cao luôn . Nói về độ tinh xảo thì không thua gì Mac còn về độ sướng khi dùng thì hơn hẳn Mac . Tôi đang dùng Macbook Pro 15 "" Retina nhưng vẫn phải công nhận là Surface Book hơn hẳn .",POS,0
train,"Surfacebook đẹp quá , phải gom lúa mua ngay con macbook mới được",POS,0
train,Đẹp chết người luôn,POS,0
train,Hp probook 430g2 1580g ngon bo re chi Gan 13tr,POS,0
train,MS luôn làm thay đổi cả thế giới : D,POS,0
train,"Quá đỉnh , quá mong ước luôn ... mỗi tội chưa có đủ xèng để mua",POS,0
train,"đẹp như người mẫu ấy , quất thôi ... à thôi 50 chai ! : (",POS,0
train,"Quá là tuyệt , đợi gom lúa thôi , chất quá . Cũng chỉ cần bản cấu hình như trên là dùng tẹt ga rồi . Yêu thế",POS,0
train,"Thiết kế quá đẹp . Khớp nối , lỗ thoát nhiệt ... . đẹp hơn cả món đồ trong phim khoa học viễn tưởng",POS,0
train,Trên cả ĐẸP .,POS,0
train,ngon : D,POS,0
train,đây là chiếc laptop đẹp nhất thế giới có thiết kế bản lề điên khùng nhất . quá đẹp cho 1 em mẫu cá tính,POS,0
train,Dell là trâu bò nhất,POS,0
train,"Đang dùng con macbook cao nhất trên bài , mọi thứ quá tuyệt",POS,0
train,"Tôi đang xài macbook pro retina 13 "" 866 2 năm nay và cảm thấy rất hài lòng",POS,0
train,acer nhìn đẹp nhất,POS,0
train,Nhìn con Dell viền màn hình phê : ) ),POS,0
train,Con Macbook đáng đồng tiền bát gạo . I like it ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,POS,0
train,"Chậm là phải rồi . Tui xài cái Macbook Pro từ 2011 đến giờ vẫn còn chạy ào ào , iMovie , Photoshop gì êm ru . Chỉ cần nâng cấp ổ SSD là lại như cũ à . Bảo sao phải mua cái mới .",POS,0
train,"Chắc dòng máy lai sẽ lên ngôi , thích cái surface book quá",POS,0
train,Tại vì nó bền . Phải nói là nó bền nên ít người mua mới lắm .,POS,0
train,"Vừa mơi đặt hàng em macbook pro 15 inch 2015 xong . Dùng hàng Apple chưa bh phải thất vọng cả , đặt biệt là macbook và ipad",POS,0
train,"Tôi mua Macbook Pro 13 "" từ cuối năm 2010 và bây giờ nó vẫn chưa chịu hỏng : ( Dùng vẫn nhanh , mượt , xem phim , nghe nhạc lướt mạng thỉng thoảng photoshop với lighroom chút vẫn ngon lành : D",POS,0
train,"Ba mình dùng xong để lại cho mình con Macbook Pro early 2011 , giờ vẫn xài ngon lành , mượt mà vi vu , nâng cấp RAM lên 8gb rồi , iMovie này nọ vẫn còn ngon lắm ! Mà xài MacOS mình toàn để sleep , rất hiếm khi tắt máy hoàn toàn .",POS,0
train,"Quá đẹp và quá đẳng cấp so với quy định , nhất định sẽ cưới một em trong năm nay .",POS,0
train,Quá đẹp . Con quái vật công nghệ đã tỉnh giấc thật rồi .,POS,0
train,Xin ngả mũ thán phục với người thiết kế ra em nó . Thật tuyệt mời . Đẹp không thể cưỡng nổi .,POS,0
train,Tuyệt Microsoft chơi lâu mới hiểu,POS,0
train,quá đỉnh ! để dành tiền mua 1 cái mới được ! : ),POS,0
train,"Đã rất lâu rồi mình mới có cảm giác phấn khích đến nổi da gà khi xem một sp công nghệ được giới thiệu , từ cái thời Steve Jobs giới thiệu IP hay Macbook đời đầu . Cố lên nhé Microsoft ! ! !",POS,0
train,"Quá đẹp , ráng cày bừa đển lên em MS Book này thôi ! !",POS,0
train,"Đẹp và độc ... 13,5 in vừa là mtb , vừa là laptop , học tập hay giải trí , công việc đều ok ... thiết kế đẹp lạ , khác biệt ... hi vọng sẽ thành công vang dội ... nhưng hơi buồn mảng smartphone",POS,0
train,"Cấu hình cao , thiết kế quá đẹp . Một sản phẩm đáng mơ ước .",POS,0
train,Đẳng cấp là mãi mãi . Đó mới chỉ là MS còn ngái ngủ thôi đó nhớ,POS,0
train,Ngộ là ngộ kết em từ ngay cái nhìn đầu tiên rồi đó nha,POS,0
train,"Công nhận là tốt , đẹp , Microsoft cũng vĩ đại . Nhưng công tâm mà nói cái tên nhãn hiệu "" Surface "" nó quá tệ , quá không thể đi vào lòng ngừoi để thành số đông . "" Surface "" là cái tên tồi nhất của tập đoàn lừng danh .",POS,0
train,Tuyệt vời . Có 500Gb bộ nhớ trực tuyến thì không còn gì phải lo nữa rồi .,POS,0
train,Quá rẻ !,POS,0
train,"Thật tuyệt vời . Tôi đã sử dụng rất nhiều sản phẩm của Xiaomi rất hài lòng về chất lượng , giá cả của xiaomi .",POS,0
train,Tuyệt vời mình sẽ mua 1 cái rồi cài VMWARE rồi cài MAC OS thế là thành máy Mac xịn,POS,0
train,Đẹp,POS,0
train,Mình ko dùng wifi thì được 16h : D độ sáng 50% là chói mắt rồi . Còn dùng với wifi thì tầm 10h bạn ạ . Mình đang dùng win 10 rất tuyệt,POS,0
train,"cá nhân mình thấy asus là đáng mua nhất , mình đang bình luận trên asus x 552ldv đây",POS,0
train,"HP đáng mua nhất , giá vừa phải , hàng đã cải thiện chất lượng khá nhiều . Tránh Asus ra nhé ! ! !",POS,0
train,Mình dùng con Asus mãi mà chưa hỏng . Chỉ mong nó hỏng để mua máy mới . Còn đám bạn dùng mấy đời máy HP rồi .,POS,0
train,Lenovo G5080 lựa chọn tốt nhất,POS,0
train,Yêu em Acer nhất,POS,0
train,Mình xài con lenono dòng thinkpad cực trâu bò . Để trong balo rơi cmn tầng 2 xuống . Mở lên xài bình thường . Đang chạy win 10 64 bit mượt mà,POS,0
train,Hp pavilion 15 i7 cũng tuyệt,POS,0
train,lenovo u 41 cơ động cao . thiết kế thời trang,POS,0
train,"mình vừa mua con asus x 554lp , core i 5 giá 12tr và rất hài lòng",POS,0
train,Asus K501LB hoặc LX là ngon nhất .,POS,0
train,Trước tới giờ mình chỉ dùng DELL Asus . Hiện tại đang dùng Asus K46CA và khá hài lòng với những gì nó mang lại,POS,0
train,Mê quá !,POS,0
train,Lei a 49 triệu là quá rẻ rồi còn gì ?,POS,0
train,cố gắng để có 1 ẻm này !,POS,0
train,"Mình vẫn dùng D300s thấy nó vẫn tuyệt vời , muốn đẹp ảnh thì nên sắm ống kính mới .",POS,0
train,Khủng long của năm là đây . .,POS,0
train,máy quái vật,POS,0
train,Hàng khủng quá ! ! !,POS,0
train,"Thích quá ... , về VN không biết giá bao nhiêu đây ?",POS,0
train,"Nhìn thèm nhỏ dãi , không biết đến khi nào sở hữu được em nó .",POS,0
train,Cái này mà tích hợp trên Sniper nữa thì thôi rồi,POS,0
train,Hàng khủng đây rồi !,POS,0
train,Thật kỳ diệu,POS,0
train,"Trong ĐK ánh sáng đầy đủ thì IP 6s quay đẹp hơn , tôi thấy hình cuối cùng trong clip thấy ip 6s cho hình ảnh chân thật và đẹp hơn Canon.Với 1 chiếc ip 6s như thế thì còn đòi hỏi gì hơn nữa . Apple thật tuyệt vời",POS,0
train,Màu này đích thực Canon huyền thoại : ),POS,0
train,"Leica mà bạn , Conpact thôi mà cũng đã quá khủng .",POS,0
train,"D300 +35 f1.8 là quá đủ rồi , màu sắc đẹp , auto wb chuẩn , đo sáng ko chê chỗ nào , thiếu sáng có flast cóc , pin trâu chụp cả 1.000 shots ... .",POS,0
train,thích phone 2,POS,0
train,Rất ấn tượng .,POS,0
train,em muốn có một cái như vậy,POS,0
train,"chỉ có 2 từ "" siêu khủng """,POS,0
train,cái này mua về làm ống nhòm được,POS,0
train,Công nhận là kinh khủng thiệt ! Còn hơn cả máy quay chuyên dụng nữa ấy chứ ! Đúng là Canon !,POS,0
train,Thật kì diệu . . Đô rê mon lại rớt bảo bối Máy zoom ! ! !,POS,0
train,choáng với khả năng siêu zoom,POS,0
train,Tuyệt vời,POS,0
train,tuyệt ...,POS,0
train,ko nói nên lời . . yêu rồi : v,POS,0
train,quá khủng,POS,0
train,Thật vui khi mình đang sở hữu đàn anh của nó - sx50hs . Thật tuyệt !,POS,0
train,Một cú huých về chấm ! Nhưng với nikon thì chấm ko phải là tất cả . Like love nikon,POS,0
train,Canon là vô địch,POS,0
train,"Quá xịn , quá đẳng cấp",POS,0
train,Rẻ ghê ^ ^,POS,0
train,Trời ơi rẻ dữ,POS,0
train,Rẻ hơn mình tưởng . . !,POS,0
train,"Không biết thế nào , nhưng mình đang dùng hàng của Xiaomi thấy rất ổn ?",POS,0
train,gear s 2 đỉnh cao của công nghệ . đẹp,POS,0
train,quá hay và quá đẹp . Tương lai hi vọng các nghệ nhân VN sẽ tạo ra nhiều sp tốt đẹp hơn nữa .,POS,0
train,đẹp quá .,POS,0
train,Đẹp mà sáng tạo !,POS,0
train,"Rất hay , mong rằng thị trường sẽ có thêm nhiều sản phẩm sáng tạo made in Vietnam !",POS,0
train,Độc thôi chứ tôi mua bộ loa vi tính microlap 800 k mấy năm rồi nghe phê lòi tai .,POS,0
train,Quá đẳng cấp ! thế này mới xứng gọi là Smartwatch !,POS,0
train,Tôi đang dùng mì xào pispiston 3 và đang cảm thấy rất hài lòng,POS,0
train,nhìn rất đẹp nghe rất hay nhưng không có tiền,POS,0
train,"Thật tuyệt vời sẽ mua 3 chiếc , tặng 2 con 2 chiếc và chồng một chiếc .",POS,0
train,Đẹp,POS,0
train,ước gì được tổ chức tại Hà Nội để được chiêm ngưỡng dòng sản phẩm cao cấp ... ...,POS,0
train,Quá đỉnh ko cần chỉnh .,POS,0
train,Oppo họ giỏi thật ! ! ! xài cái oppo r 7 plus rất ưng ý ! !,POS,0
train,"Mình đã mua ống kính mắt cá fish-eye cho em bphone của mình , chụp góc rộng và vòm khá đẹp , nói chung rất ưng .",POS,0
train,Thích cây quạt . Mua ở đâu nhỉ ?,POS,0
train,"Mình thấy lung linh , nhiều tính năng , giá cũng ko chát quá !",POS,0
train,Quá hay . Không biết mua ở đâu ?,POS,0
train,"Nhìn cũng xinh xinh , để phòng ngủ chắc ấn tượng ! đã ai dùng thử chưa cho em xin tí kinh nghiệm nào ...",POS,0
train,Mình là mình sẽ mua . Vì tiện dụng và di động ! Có khả năng biến chiếc tv của mình thành smart tv hehe,POS,0
train,"San pham nay hay qua , se mua ngay",POS,0
train,Ngon . Phai lam 1 em moi duoc,POS,0
train,"Rất hữu ích , những người làm việc văn phòng nên mua khi hạ giá",POS,0
train,ồ rất tiện và gọn,POS,0
train,sản phẩm này sử dụng rất tốt đặc biết tiện lợi cho những cửa hàng nhỏ dùng để làm dữ liệu nhập xuất hàng như trong ảnh hiện Phúc Anh đang bán 3.990.000 + KM bộ bàn phím chuột Giga không dây cực hấp dẫn mọi người tham khảo thêm nhá,POS,0
train,"e thích rồi đó , chắc là lướt web và xem phim ngon đấy",POS,0
train,Tuyệt vời . Mình sẽ mua Bphone : ),POS,0
train,Chắc chắn rồi . Nó đẹp hơn Apple Watch .,POS,0
train,Mình kết cái dây kim loại rồi đấy nhìn sang trọng,POS,0
train,"Ơ , hay quá , ma con này về cắm vào i Phone mở rộng bộ nhớ tốt quá . Lần sau chỉ cần mua i Phone có dung lượng thấp nhất 16Gb là đủ dùng rồi .",POS,0
train,"Vừa mua em này cho con S6 nhà em , công nhận tốc độ nhanh kinh thật",POS,0
train,siêu thị điện thoại bán đấy . Loại này nhỏ gọn dùng rất tiện lợi,POS,0
train,Ko biết là nó có tiện ích thế nào nhưng vì được cái lạ và độc nên sẽ được nhiều người sử dụng,POS,0
train,"Chưa được trải nghiệm nên không có nhận xét gì , chỉ thấy rằng nó rất đẹp , đẹp theo đúng nghĩa một chiếc đồng hồ !",POS,0
train,mình rất thích nó . Mắt thẩm mỹ của nhưng người kia để đâu ko biết !,POS,0
train,"Đẹp , bên trong là công nghệ , bên ngoài vẫn giữ nét cổ điển của 1 chiếc đồng hồ bình thường với nút chỉnh thời gian . Nhiều người chê xấu không biết theo họ như nào là đẹp ? Chắc nhìn tí tèo giống Apple watch mới là đẹp với họ .",POS,0
train,Đẹp thế này mà chê xấu . Lúc nào cũng lấy quan điểm đồng hồ cổ điển ra so sánh . Mình thấy ko hợp lý lắm . Nhưng mà cái giá 9 triệu thì có vẻ hơi khó chấp nhận . Với các tính năng của đồng hồ thông minh bây giờ mình nghĩ tầm 4-5 triệu là vừa kể cả apple,POS,0
train,"Các bạn chê xấu ư ? Các bạn đã được mắt thấy tay sờ chưa ? Mình thấy dùng đẹp và tiện lợi , dùng bình thường có thể được 3 ngày . Còn so với đồng hồ cổ điển thì hơi khập khiễng vì mỗi cái có nét riêng .",POS,0
train,"Thời này còn chê ip pin yếu là biết bạn xài ip từ đời nào rồi , pin ip 6 đã khá trâu mà nhất là dòng Plus , pin trâu ngang ipad , kinh dị",POS,0
train,"Sài 6s đi rồi thấy nó đã cỡ nào , mặc kệ sam fan nói đi bạn . hihi",POS,0
train,Iphone 7 quá tuyệt vời,POS,0
train,"Đẹp quá , phải làm 1 cái mới được . Má : Dậy đi bán cho hết vé kìa , chiều rồi ... ! ! !",POS,0
train,"cái vỏ của nó đã đat rồi , đất thật nhưng phải công nhận nó đẹp",POS,0
train,trước mình thấy đồng hô samsung đẹp . giờ cái này cũng đẹp . cái vỏ và mặt kính đã nói lên cái giá của nó rồi,POS,0
train,Rẻ thế,POS,0
train,Quá rẻ để sở hữu TAG Heuer chính hãng trên tay,POS,0
train,iphone bảo mật tốt ghê : ) ),POS,0
train,Nói vậy là Apple vẫn nhất chỉ cần 2G mà các đối thủ 4G xách dép chạy không kịp,POS,0
train,dòng note và dòng S của samsung đa ' ng dùng hơn tất cả các dòng khác vào thời điểm hiện tại,POS,0
train,"ôi đẳng cấp quá , 2 sim 2 sóng online : ) )",POS,0
train,"RAM máy tính của mình chỉ có 4GB , điện thoại ngày càng khỏe .",POS,0
train,cấu hình tốt nhất thiết kế đột phá nhất hãng điện thoại bảo mật tốt nhất màn hình cong tràn viền chống nước tốt con gái mà dùng s 7 thì độ xinh gái tăng lên x 2,POS,0
train,IPhone so 1,POS,0
train,màu hồng của samsung đẹp quá,POS,0
train,đẹp thật,POS,0
train,"s7 thiết kế đẹp , chụp hình đẹp , chống nước ... nói chung là mình thấy s 7 đã làm quá tốt , mình rất thích nhưng rất tiếc mình lại đang dùng ip 5s để phục vụ nhu cầu nghe gọi , đợi cuối năm hoặc sang năm s 7 hạ giá nhìu xuống dưới 10tr đồng mình nhất định sẽ sắm 1 con s 7 : )",POS,0
train,"Đợi note 7 ra mình hốt em S7 edge liền . Quá đẹp , quá chuẩn , màn hình cong , thêm chống nước , tản nhiệt bằng chất lỏng ...",POS,0
train,đẹp và sang trọng ko kém táo ...,POS,0
train,Quá đẹp quá đẳng cấp,POS,0
train,đẹp quá,POS,0
train,Quá đẹp . . độ hoàn thiện về tính năng kiểu dáng phải nói là hơn hẳn iphone đến mấy lần . . thử hỏi iphone có cái gì hơn con s 7 batman nay,POS,0
train,Quá đẹp luôn . Ở đâu bán vậy ?,POS,0
train,Quá ổn so với tầm giá !,POS,0
train,"tin vui cho người tiêu dùng có thu nhập trung bình là đây , dung lượng pin là điều tôi thích nhất ở sản phẩm này , phải mua ngay thôi ...",POS,0
train,Đẹp đó ! Về vn sẽ làm 1 em,POS,0
train,dùng con zenfone 5 đc 2 năm thấy khá ổn các bác ạ . ấn tượng tốt với ASUS,POS,0
train,Thì Apple kn chả đi sau hả bạn ! Đến con 6plus ram còn 1Gb trong khi các dòng khác đã 3Gb từ thưở nào rồi . Tuy nhiên cái gì của apple nó cũng chất lượng hết . Một phần do ios là hệ điều hành quá tuyệt vời,POS,0
train,Ồh một thay đổi lớn làm thay đổi thế giới đây ! Đúng là chúng ta không sống nỗi vì thiếu nó được ...,POS,0
train,Còn này lại cháy hàng cho mà xem .,POS,0
train,"Mình cũng như bạn nhưng không thấy hối tiếc gì vì cũng đã 5 năm cho một sản phẩm đến giờ vẫn không chịu hư là quá tốt , đang gom xiền lấy em 6s Plus đây",POS,0
train,APPLE quá đẳng cấp ! Con gà mái i P7 sẽ tiếp tục đẻ TRỨNG VÀNG cho APPLE .,POS,0
train,Màu này đẹp nè !,POS,0
train,Wow cái màu mới đẹp quá !,POS,0
train,màu xanh sẽ tạo ra sự khác biệt cho dòng điện thoại ip vs các hãng khác . ns chung là đẹp xuất sắc,POS,0
train,Đẹp kinh khủng luôn bà con ơi : ),POS,0
train,Không thể cưỡng lại được . Quá ... đẹp . 6 đang chờ lên 7 .,POS,0
train,"Quá đẹp cho ip 7 , lại hot nữa đây .",POS,0
train,đẹp quá,POS,0
train,"bữa trước thấy xanh lam nhỉn bẩn bựa , bữa nay đổi màu này nhìn đẹp a",POS,0
train,"Màu xanh tôi yêu , quá tuyệt ra màu này apple không có đối thủ .",POS,0
train,Đẹp quá nhìn cứ như mấy dòng của htc ý : ),POS,0
train,Màu đẹp quá . Đang có 6s lại phải tốn tiền để đổi em và mang em về rồi .,POS,0
train,"Màu xanh đậm đẹp quá , nhìn rất nam tính , khỏe khoắn và chất .",POS,0
train,"Màu của mình đây rồi , chờ mãi từ 4s giờ mới có máy ưng ý . Cảm ơn bác Tim Cook sớm biết thay đổi màu sắc , cứ hồng mãi thì nản thật .",POS,0
train,"Xin chia buồn với ai đã mua ip 4,5,6 ... . tớ chuẩn bị mua ip 7 đây . con này tk đẹp nhất từ trước tớn nay và bây giờ mới có hứng với ip .",POS,0
train,"Đẹp quá , màu này rất nam tính , chứ chẳng như màu vàng hồng chỉ hợp với con gái thôi .",POS,0
train,Nhìn là khoái,POS,0
train,Dung la rat dep nhung day chi la phong doan,POS,0
train,Leveu nghe nhac da that ba con ak,POS,0
train,Mình cũng chỉ mong một thiết bị đeo tay đến vậy thôi ... . .,POS,0
train,Quá đẹp .,POS,0
train,Con này mà cầm lên chụp hình k cần biết chất lượng thế nào đã khen đẹp rồi,POS,0
train,Em vẫn đẹp dưới con mắt của tôi .,POS,0
train,Siêu phẩm thế kỷ là đây !,POS,0
train,Đẹp lắm . Đang xài 4s . Chờ P7 ra mình lên đời i Phone SE,POS,0
train,"Dùng iphone vẫn thích nhất , bền bỉ ...",POS,0
train,"Rất đẹp , đang xài 4S",POS,0
train,Sony vẫn là số 1 .,POS,0
train,TV bự coi đá banh mới sướng . Quất em Samsung 48JU6000 quả không hối hận .,POS,0
train,"Được cái samsung màn hình to vẫn net căng nên xem nó đã , cảm giác chân thật , sống động nữa .",POS,0
train,"Cỡ màn hình bự bự thì chọn mấy con samsung đó , coi nó nét căng , ko bị giật giật hay nhẽo hình như một số loại khác .",POS,0
train,"Trải nghiệm trực tiếp rút ra được một kinh nghiệm đó là chất lượng hỉnh ảnh , âm thanh của samsung vẫn là đỉnh nhất so với giá tiền .",POS,0
train,"Sản phẩm tốt , giá hợp lý không nên chê .",POS,0
train,"Mình thì đang dùng con Samsung New Seríes 9 bản 2012 mua cũ 9tr3 xài đc hơn 1 năm , nhìn đi nhìn lại chả con nào ưng ý bằng con này , cực đẹp , pin trâu , cấu hình khá : )",POS,0
train,Quá tuyệt vời . Không biết phiên bản 2 3 sẽ như thế nào nữa,POS,0
train,Tuyệt đấy . Sam Sung biến ý tưởng thành sản phẩm cực nhanh,POS,0
train,"Thiết bị đạt chuẩn chống nước IP68 , cái này ngon",POS,0
train,"Vừa thoát vụ Panama , phải sắm con này ngay mới được . 14k bằng ổ bánh mỳ thỉ phải , quá rẻ ... ... ... ... ... ...",POS,0
train,Nhin thiet ke đẹp qu Á .,POS,0
train,Bỏ qua những thứ bên lề thì em nó rất đẹp ! Rất phong cách !,POS,0
train,Tuyet vời . Có thể mua ỡ đâu ạ .,POS,0
train,Càng lúc càng thích Mediatek rồi .,POS,0
train,"Tui bị mê thiết kế của dòng SUHD quá chài , mỏng mịn , đẹp từ mọi góc nhìn . Lại còn thiết kế tràn cạnh nữa , cảm giác không gian , hình ảnh nó bất tận , ko bị giới hạn luôn nè .",POS,0
train,"100 triệu có khác nhìn cao cấp , hoành tráng phết , ko có gì phải phàn nàn luôn . Quá tuyệt ! ! !",POS,0
train,Bồ kết nhất chất lượng hình ảnh của TV samsung đó .,POS,0
train,"Nhìn thấy lung linh , tìm hiểu thấy ngon đó mà tầm cỡ em ko kham được . Nhà em chỉ cần tậu con SUHD ks7000 là đủ dùng rồi",POS,0
train,"Sao mình thấy chất lượng bảo hành bên này tốt mà , tới là được chào đón rất tốt . Mà bảo hành cũng rất nhanh đâu như bác nói đâu nhỉ .",POS,0
train,"Đợt ra mắt này thấy mẫu mã Zenfone thay đổi nhiều ; Máy đẹp , giá tầm trung tính năng khá .",POS,0
train,nhìn quá chất rồi đẹp mỏng cao cấp không dùng nhựa nữa thật quá đẹp cần 1 số tiền để rước em nó về với mình : (,POS,0
train,"Chế độ bảo hành của Asus cực tốt , mình đến nhiều rồi nên biết . Vote cho asus",POS,0
train,muốn có 1 con quá,POS,0
train,"XiaoMi Mi4 giá khoảng 3tr cấu hình camera sau 13MP , camera trước 8MP , CPU 2.5 GHz , màn hình full HD , RAM 3GB , bộ nhớ 16GB ... theo tôi thì đây là máy giá rẽ mà cấu hình cao nhất trong các loại dt phổ thông hiện nay .",POS,0
train,Tùy sơ thích và nhu cầu sử dụng mỗi người nhưng đang dùng HTC desirs 616 dual sim được hơn 3 năm rồi và đang rất vừa ý .,POS,0
train,Huawei GR5 chạy rất mượt,POS,0
train,"Lenovo k 5 plus bạn ạ , rất tốt mượt , chụp ảnh đẹp",POS,0
train,"HTC E8 dual đi bạn , đáp ứng đầy đủ yêu cầu của bạn , mình đang dùng rất ổn",POS,0
train,"Xiaomi Mi 4c ấy , 2 sim , đời mới S808 Camera lấy nét nhanh . Hàng mới BH 1 năm Cửa hàng ở VN bản 3 Gb / 32 Gb khoảng 4 tr 5 thôi",POS,0
train,Asus nay thiết kế đẹp thật,POS,0
train,"Đẹp quá , cả 3 mẫu đều đẹp không chê vào đâu được , cũng không thấy dải nhựa ăng ten đâu nữa luôn , nói được là làm được . Ủng hộ Asus .",POS,0
train,Asus ngày càng hoàn thiện mình,POS,0
train,"Dùng asus zenphone 5 , quả là chả đáng đồng tiền bát gạo",POS,0
train,đẹp quá Deluxe,POS,0
train,""" Zenfone 3 Ultra "" Nhìn đẹp nhỉ : D",POS,0
train,"Mình sài zenphone 2 bản cao cấp nhất . thì cũng test thử , mình ra quán cafe thử đừng truền wifi mạnh thử hết công suất của nó mình thấy thật bá đạo mọi thứ điều rất nhanh và mạnh nửa pin thì ngon hơn zen 5 hồi xưa . mún mua dt nên mua zen 2 ram 4g trở lên đả hoàn thiện rất đáng mua .",POS,0
train,"Có tiền mình wuất con zen 3 duxlue 6g ram.aus 3 mẫu điều rất đep . sài nhiều asus rất ok , sài it ra oai thì iphone 6.nhưng mình đang sài zenphone 2 4g ram rom 64 chip 3580 , mình thấy rất nhanh và mạnh , ủng hộ asus cố lên . nếu ai am hiểu về điện thoại thì đánh giá còn ko hiểu đừng nên phán xét lung tung .",POS,0
train,để làm việc thì rất tốt .,POS,0
train,"đẹp đấy . nếu chụp ảnh đẹp thì tuyệt vời . đối với tôi thì điện thoại chỉ để nghe / gọi , check email , lướt web , chụp ảnh , thỉnh thoảng chơi games . còn công việc thì đã có thinkpad hỗ trợ rồi .",POS,0
train,"Quá khủng cho đội Winphone , với cấu hình này thì đám Android cao cấp chỉ có mà mang đi đập ruồi hết . Cấu hình quá mạnh , chạy ổn định , gần như không có virus , giờ chỉ cần nhiều Universal app nữa thì không còn gì để nói .",POS,0
train,"cấu hình này chắc chạy file .exe đc luôn , bá đạo thât 500 gb lưu file sướng lòi",POS,0
train,Cái nào cũng lưu trữ được 32G . Tha hồ . Lỡ như hết bộ nhớ thì để dành lưu ảnh cũng khoái .,POS,0
train,Cái nào cũng lưu trữ được 32G . Tha hồ . Lỡ như hết bộ nhớ thì để dành lưu ảnh cũng khoái .,POS,0
train,"Thiết kế đẹp , nhỏ gọn , rất tiện lợi để có thể mang đi xa dễ dàng . Có mấy cái này thì đi công tác sẽ không sợ không có mạng nữa rồi .",POS,0
train,Sam sung bất wifi thì vô đối rồi,POS,0
train,iphone luôn dẫn đầu công nghệ ... . . sai lầm của tôi là không dùng iphone sơm hơn,POS,0
train,Tôi thích hệ điều hành IOS vì nó là chuẩn cao nhất trong phân tầng lập trình di động,POS,0
train,Mê quá !,POS,0
train,Lei a 49 triệu là quá rẻ rồi còn gì ?,POS,0
train,Đẹp đây . Tầm 6 triệu la súc ngay,POS,0
train,hay lắm . Nokia đã quay lại và sẽ mạnh hơn xưa .,POS,0
train,Tuyệt vời . Hóng sự trở lại của một huyền thoại,POS,0
train,Thích Nokia nhưng thú thật không ưa cái Z-Launcher tẹo nào,POS,0
train,Mình nâng cấp cho 5 thường chạy rất mượt ổn định,POS,0
train,"Mình up dùng rất ok , ko sao cả",POS,0
train,9.2.1 vẫn cứ là ổn áp nhất . silver tôi dùng gần 2 năm nay mà vẫn y như lúc mới mua : ) ),POS,0
train,5s len 9.3.2 tốn pin hơn,POS,0
train,Mình từ 9.2.1 vừa lên 9.3.2 xong sài OK . Theo mình thì như vào một số pmem thì chậm 1 số thì nhanh hơn . Máy chạy mượt . Đỡ hao pin hơn . Khuyên mấy bạn nên len ngay và luôn . 5s,POS,0
train,minh cung mới lên cho iphone 5s đc 2 ngày thì dùng thất mượt hơn chua thật loi j,POS,0
train,Mình đang dùng 6plush vừa lên ios 9.3.2 thấy mượt và ổn định mà,POS,0
train,Minh cung lên 9.3.2 may chay ok pin trâu . mih lên 1thag roi ma chua thay vân đe ji,POS,0
train,Mih đa lên 9.3.2 may chay ok pin thi ko pai nghi nhe . Mih lên dc gan 2 thag roi ma chua thay bi van đe ji,POS,0
train,mình cũng dùng 5s vừa lên 9.3.2 thấy dùng vẫn mượt mà,POS,0
train,Rất nhanh và mượt mình rất thích,POS,0
train,mifh ipad air từ 9.1 lên 9.3.2 vì vợ lỡ tay bấm lên mà ko biết dừng lại . máy chạy ngon hơn 9.1 . pin thì mìh thấy có vẻ vẫn thế . đc cái Night Shif hay . vì mìh hay đọc báo buổi tối . nói chung 9.3.2 mìh thấy dc đó,POS,0
train,Đang dùng 5s lên 9.32 xài ok,POS,0
